+--------+--------+------+
| origin | destin | dist |
| MSN    | ATW    |   87 |
| MSN    | CLE    |  402 |
| MSN    | CVG    |  373 |
| MSN    | DCA    |  707 |
| MSN    | DEN    |  826 |
| MSN    | DFW    |  821 |
| MSN    | DSM    |  247 |
| MSN    | DTW    |  312 |
| MSN    | EWR    |  799 |
| MSN    | LGA    |  812 |
| MSN    | MCI    |  386 |
| MSN    | MEM    |  559 |
| MSN    | MKE    |   74 |
| MSN    | MSP    |  228 |
| MSN    | ORD    |  109 |
| MSN    | RFD    |   66 |
| MSO    | DEN    |  679 |
| MSO    | MSP    | 1013 |
| MSO    | ORD    | 1332 |
| MSO    | PIH    |  286 |
| MSO    | SFO    |  769 |
| MSO    | SLC    |  436 |
| MSP    | ABQ    |  981 |
| MSP    | ALB    |  979 |
| MSP    | ALO    |  166 |
| MSP    | ANC    | 2518 |
| MSP    | ATL    |  906 |
| MSP    | ATW    |  236 |
| MSP    | AUS    | 1042 |
| MSP    | AVL    |  861 |
| MSP    | AZO    |  426 |
| MSP    | BDL    | 1050 |
| MSP    | BGR    | 1194 |
| MSP    | BIL    |  748 |
| MSP    | BIS    |  386 |
| MSP    | BJI    |  199 |
| MSP    | BNA    |  695 |
| MSP    | BOI    | 1142 |
| MSP    | BOS    | 1124 |
| MSP    | BTV    |  986 |
| MSP    | BUF    |  734 |
| MSP    | BWI    |  936 |
| MSP    | BZN    |  874 |
| MSP    | CHS    | 1087 |
| MSP    | CID    |  221 |
| MSP    | CLE    |  622 |
| MSP    | CLT    |  930 |
| MSP    | CMH    |  627 |
| MSP    | CMX    |  277 |
| MSP    | COS    |  725 |
| MSP    | CPR    |  674 |
| MSP    | CVG    |  596 |
| MSP    | CWA    |  175 |
| MSP    | DAY    |  574 |
| MSP    | DCA    |  931 |
| MSP    | DEN    |  680 |
| MSP    | DFW    |  852 |
| MSP    | DLH    |  144 |
| MSP    | DSM    |  232 |
| MSP    | DTW    |  528 |
| MSP    | EGE    |  788 |
| MSP    | EWR    | 1008 |
| MSP    | FAI    | 2466 |
| MSP    | FAR    |  223 |
| MSP    | FCA    | 1026 |
| MSP    | FLL    | 1487 |
| MSP    | FNT    |  491 |
| MSP    | FSD    |  197 |
| MSP    | FWA    |  488 |
| MSP    | GEG    | 1175 |
| MSP    | GFK    |  284 |
| MSP    | GRB    |  252 |
| MSP    | GRR    |  408 |
| MSP    | GSO    |  924 |
| MSP    | GTF    |  887 |
| MSP    | HDN    |  774 |
| MSP    | HLN    |  913 |
| MSP    | HNL    | 3972 |
| MSP    | IAD    |  908 |
| MSP    | IAH    | 1034 |
| MSP    | ICT    |  545 |
| MSP    | IDA    |  939 |
| MSP    | IND    |  503 |
| MSP    | INL    |  254 |
| MSP    | JAC    |  872 |
| MSP    | JAX    | 1174 |
| MSP    | JFK    | 1028 |
| MSP    | LAN    |  455 |
| MSP    | LAS    | 1300 |
| MSP    | LAX    | 1536 |
| MSP    | LGA    | 1020 |
| MSP    | LIT    |  703 |
| MSP    | LNK    |  331 |
| MSP    | LSE    |  120 |
| MSP    | MBS    |  463 |
| MSP    | MCI    |  393 |
| MSP    | MCO    | 1310 |
| MSP    | MDT    |  898 |
| MSP    | MDW    |  349 |
| MSP    | MEM    |  700 |
| MSP    | MIA    | 1501 |
| MSP    | MKE    |  297 |
| MSP    | MLI    |  274 |
| MSP    | MOT    |  449 |
| MSP    | MSN    |  228 |
| MSP    | MSO    | 1013 |
| MSP    | MYR    | 1085 |
| MSP    | OKC    |  695 |
| MSP    | OMA    |  282 |
| MSP    | ORD    |  334 |
| MSP    | ORF    | 1045 |
| MSP    | PDX    | 1426 |
| MSP    | PHL    |  980 |
| MSP    | PHX    | 1276 |
| MSP    | PIR    |  350 |
| MSP    | PIT    |  726 |
| MSP    | PSP    | 1454 |
| MSP    | PVD    | 1116 |
| MSP    | PWM    | 1136 |
| MSP    | RAP    |  490 |
| MSP    | RDU    |  981 |
| MSP    | RHI    |  190 |
| MSP    | RIC    |  970 |
| MSP    | ROC    |  783 |
| MSP    | RST    |   76 |
| MSP    | RSW    | 1416 |
| MSP    | SAN    | 1532 |
| MSP    | SAT    | 1097 |
| MSP    | SAV    | 1092 |
| MSP    | SBN    |  411 |
| MSP    | SDF    |  603 |
| MSP    | SEA    | 1399 |
| MSP    | SFO    | 1589 |
| MSP    | SGF    |  528 |
| MSP    | SJC    | 1576 |
| MSP    | SJU    | 2404 |
| MSP    | SLC    |  991 |
| MSP    | SMF    | 1518 |
| MSP    | SNA    | 1522 |
| MSP    | SPI    |  392 |
| MSP    | STL    |  449 |
| MSP    | SUX    |  234 |
| MSP    | TPA    | 1307 |
| MSP    | TUL    |  616 |
| MSP    | TUS    | 1298 |
| MSP    | TVC    |  375 |
| MSP    | TYS    |  792 |
| MSP    | XNA    |  596 |
| MSY    | ATL    |  425 |
| MSY    | AUS    |  445 |
| MSY    | BHM    |  321 |
| MSY    | BNA    |  471 |
| MSY    | BOS    | 1367 |
| MSY    | BWI    |  998 |
| MSY    | CLE    |  917 |
| MSY    | CLT    |  651 |
| MSY    | CMH    |  806 |
| MSY    | CVG    |  700 |
| MSY    | DAL    |  437 |
| MSY    | DCA    |  969 |
| MSY    | DEN    | 1062 |
| MSY    | DFW    |  448 |
| MSY    | DTW    |  926 |
| MSY    | EWR    | 1167 |
| MSY    | FLL    |  673 |
| MSY    | HOU    |  303 |
| MSY    | IAD    |  954 |
| MSY    | IAH    |  305 |
| MSY    | IND    |  708 |
| MSY    | JAX    |  513 |
| MSY    | JFK    | 1182 |
| MSY    | LAS    | 1501 |
| MSY    | LAX    | 1671 |
| MSY    | LGA    | 1183 |
| MSY    | MCI    |  690 |
| MSY    | MCO    |  550 |
| MSY    | MDW    |  825 |
| MSY    | MEM    |  349 |
| MSY    | MIA    |  674 |
| MSY    | MSP    | 1040 |
| MSY    | OKC    |  567 |
| MSY    | ORD    |  837 |
| MSY    | PHL    | 1088 |
| MSY    | PHX    | 1301 |
| MSY    | RDU    |  779 |
| MSY    | SAT    |  495 |
| MSY    | SLC    | 1428 |
| MSY    | TPA    |  487 |
| MSY    | TWF    | 1596 |
| MTJ    | ATL    | 1352 |
| MTJ    | DEN    |  197 |
| MTJ    | DFW    |  722 |
| MTJ    | EWR    | 1795 |
| MTJ    | IAH    |  926 |
| MTJ    | LAX    |  666 |
| MTJ    | ORD    | 1081 |
| MTJ    | SLC    |  268 |
| MYR    | ATL    |  317 |
| MYR    | BOS    |  738 |
| MYR    | CLT    |  156 |
| MYR    | CVG    |  489 |
| MYR    | DTW    |  636 |
| MYR    | EWR    |  550 |
| MYR    | IAD    |  372 |
| MYR    | ILM    |   71 |
| MYR    | LGA    |  563 |
| MYR    | MSP    | 1085 |
| MYR    | PHL    |  473 |
| OAJ    | ATL    |  399 |
| OAJ    | CLT    |  191 |
| OAK    | ABQ    |  889 |
| OAK    | ATL    | 2130 |
| OAK    | AUS    | 1497 |
| OAK    | BNA    | 1959 |
| OAK    | BOI    |  511 |
| OAK    | BOS    | 2693 |
| OAK    | BUR    |  325 |
| OAK    | DEN    |  957 |
| OAK    | DFW    | 1456 |
| OAK    | FLL    | 2575 |
| OAK    | GEG    |  723 |
| OAK    | HNL    | 2409 |
| OAK    | HOU    | 1642 |
| OAK    | IAD    | 2408 |
| OAK    | IAH    | 1628 |
| OAK    | JFK    | 2576 |
| OAK    | KOA    | 2378 |
| OAK    | LAS    |  407 |
| OAK    | LAX    |  337 |
| OAK    | LGB    |  353 |
| OAK    | MCI    | 1489 |
| OAK    | MDW    | 1844 |
| OAK    | OGG    | 2349 |
| OAK    | ONT    |  361 |
| OAK    | ORD    | 1835 |
| OAK    | PDX    |  543 |
| OAK    | PHX    |  646 |
| OAK    | RNO    |  180 |
| OAK    | SAN    |  446 |
| OAK    | SEA    |  671 |
| OAK    | SLC    |  588 |
| OAK    | SMF    |   75 |
| OAK    | SNA    |  371 |
| OAK    | TUS    |  747 |
| OGG    | ANC    | 2797 |
| OGG    | DEN    | 3303 |
| OGG    | DFW    | 3711 |
| OGG    | HNL    |  100 |
| OGG    | ITO    |  121 |
| OGG    | KOA    |   84 |
| OGG    | LAX    | 2486 |
| OGG    | LIH    |  202 |
| OGG    | OAK    | 2349 |
| OGG    | PDX    | 2562 |
| OGG    | PHX    | 2845 |
| OGG    | SAN    | 2541 |
| OGG    | SEA    | 2640 |
| OGG    | SFO    | 2338 |
| OGG    | SLC    | 2936 |
| OGG    | SMF    | 2404 |
| OGG    | SNA    | 2513 |
| OKC    | ABQ    |  510 |
| OKC    | ATL    |  761 |
| OKC    | AUS    |  358 |
| OKC    | BMI    |  589 |
| OKC    | BWI    | 1180 |
| OKC    | CLE    |  948 |
| OKC    | CVG    |  756 |
| OKC    | DAL    |  181 |
| OKC    | DEN    |  495 |
| OKC    | DFW    |  175 |
| OKC    | DTW    |  900 |
| OKC    | EWR    | 1325 |
| OKC    | HOU    |  419 |
| OKC    | IAD    | 1136 |
| OKC    | IAH    |  395 |
| OKC    | LAS    |  987 |
| OKC    | LAX    | 1187 |
| OKC    | MCI    |  313 |
| OKC    | MCO    | 1068 |
| OKC    | MEM    |  432 |
| OKC    | MSP    |  695 |
| OKC    | ONT    | 1140 |
| OKC    | ORD    |  693 |
| OKC    | PHX    |  833 |
| OKC    | SAN    | 1136 |
| OKC    | SAT    |  407 |
| OKC    | SLC    |  866 |
| OKC    | SMF    | 1342 |
| OKC    | STL    |  462 |
| OKC    | TUL    |  111 |
| OMA    | ABQ    |  725 |
| OMA    | ATL    |  821 |
| OMA    | ATW    |  427 |
| OMA    | BHM    |  732 |
| OMA    | CLE    |  729 |
| OMA    | COS    |  498 |
| OMA    | CVG    |  614 |
| OMA    | DEN    |  472 |
| OMA    | DFW    |  583 |
| OMA    | DSM    |  117 |
| OMA    | DTW    |  651 |
| OMA    | EWR    | 1133 |
| OMA    | GRB    |  451 |
| OMA    | IAH    |  781 |
| OMA    | LAS    | 1099 |
| OMA    | LNK    |   55 |
| OMA    | MCO    | 1210 |
| OMA    | MDW    |  423 |
| OMA    | MEM    |  538 |
| OMA    | MKE    |  426 |
| OMA    | MSP    |  282 |
| OMA    | ONT    | 1286 |
| OMA    | ORD    |  416 |
| OMA    | PHX    | 1037 |
| OMA    | SAN    | 1313 |
| OMA    | SLC    |  839 |
| OMA    | STL    |  342 |
| OMA    | TUS    | 1046 |
| OME    | ANC    |  539 |
| OME    | OTZ    |  183 |
| ONT    | ABQ    |  631 |
| ONT    | ATL    | 1900 |
| ONT    | AUS    | 1197 |
| ONT    | BNA    | 1751 |
| ONT    | BOI    |  660 |
| ONT    | COS    |  789 |
| ONT    | DEN    |  819 |
| ONT    | DFW    | 1189 |
| ONT    | ELP    |  670 |
| ONT    | FAT    |  222 |
| ONT    | GEG    |  936 |
| ONT    | GJT    |  614 |
| ONT    | IAH    | 1334 |
| ONT    | JFK    | 2430 |
| ONT    | LAS    |  197 |
| ONT    | LAX    |   47 |
| ONT    | MCI    | 1318 |
| ONT    | MRY    |  296 |
| ONT    | OAK    |  361 |
| ONT    | OKC    | 1140 |
| ONT    | OMA    | 1286 |
| ONT    | PDX    |  838 |
| ONT    | PHX    |  325 |
| ONT    | RNO    |  394 |
| ONT    | SAN    |   94 |
| ONT    | SAT    | 1167 |
| ONT    | SEA    |  956 |
| ONT    | SFO    |  363 |
| ONT    | SJC    |  333 |
| ONT    | SLC    |  558 |
| ONT    | SMF    |  389 |
| ONT    | TUL    | 1236 |
| ONT    | TUS    |  409 |
| ORD    | ABE    |  654 |
| ORD    | ABQ    | 1118 |
| ORD    | ALB    |  723 |
| ORD    | ANC    | 2846 |
| ORD    | ASE    | 1013 |
| ORD    | ATL    |  606 |
| ORD    | ATW    |  160 |
| ORD    | AUS    |  978 |
| ORD    | AVP    |  631 |
| ORD    | AZO    |  122 |
| ORD    | BDL    |  783 |
| ORD    | BHM    |  584 |
| ORD    | BIL    | 1060 |
| ORD    | BMI    |  116 |
| ORD    | BNA    |  409 |
| ORD    | BOI    | 1437 |
| ORD    | BOS    |  867 |
| ORD    | BTR    |  810 |
| ORD    | BTV    |  763 |
| ORD    | BUF    |  473 |
| ORD    | BWI    |  622 |
| ORD    | BZN    | 1186 |
| ORD    | CAE    |  666 |
| ORD    | CAK    |  344 |
| ORD    | CHA    |  501 |
| ORD    | CHS    |  760 |
| ORD    | CID    |  196 |
| ORD    | CLE    |  316 |
| ORD    | CLT    |  599 |
| ORD    | CMH    |  296 |
| ORD    | CMI    |  135 |
| ORD    | COS    |  911 |
| ORD    | CPR    |  949 |
| ORD    | CRW    |  416 |
| ORD    | CVG    |  264 |
| ORD    | CWA    |  213 |
| ORD    | DAL    |  798 |
| ORD    | DAY    |  240 |
| ORD    | DBQ    |  147 |
| ORD    | DCA    |  612 |
| ORD    | DEN    |  888 |
| ORD    | DFW    |  802 |
| ORD    | DSM    |  299 |
| ORD    | DTW    |  235 |
| ORD    | EGE    | 1007 |
| ORD    | ELP    | 1236 |
| ORD    | EVV    |  273 |
| ORD    | EWR    |  719 |
| ORD    | FAR    |  557 |
| ORD    | FCA    | 1352 |
| ORD    | FLL    | 1182 |
| ORD    | FNT    |  223 |
| ORD    | FSD    |  462 |
| ORD    | FWA    |  157 |
| ORD    | GEG    | 1498 |
| ORD    | GJT    | 1100 |
| ORD    | GPT    |  800 |
| ORD    | GRB    |  174 |
| ORD    | GRR    |  137 |
| ORD    | GSO    |  590 |
| ORD    | GSP    |  577 |
| ORD    | GTF    | 1210 |
| ORD    | GUC    | 1031 |
| ORD    | HDN    | 1009 |
| ORD    | HNL    | 4243 |
| ORD    | HPN    |  738 |
| ORD    | HSV    |  510 |
| ORD    | IAD    |  589 |
| ORD    | IAH    |  925 |
| ORD    | ICT    |  588 |
| ORD    | IND    |  177 |
| ORD    | JAC    | 1162 |
| ORD    | JAN    |  677 |
| ORD    | JAX    |  865 |
| ORD    | JFK    |  740 |
| ORD    | LAN    |  179 |
| ORD    | LAS    | 1515 |
| ORD    | LAX    | 1745 |
| ORD    | LEX    |  323 |
| ORD    | LGA    |  733 |
| ORD    | LGB    | 1735 |
| ORD    | LIT    |  552 |
| ORD    | LNK    |  466 |
| ORD    | LSE    |  215 |
| ORD    | MBS    |  222 |
| ORD    | MCI    |  403 |
| ORD    | MCO    | 1005 |
| ORD    | MDT    |  594 |
| ORD    | MEM    |  491 |
| ORD    | MHT    |  843 |
| ORD    | MIA    | 1197 |
| ORD    | MKE    |   67 |
| ORD    | MLI    |  139 |
| ORD    | MOB    |  779 |
| ORD    | MQT    |  303 |
| ORD    | MSN    |  109 |
| ORD    | MSO    | 1332 |
| ORD    | MSP    |  334 |
| ORD    | MSY    |  837 |
| ORD    | MTJ    | 1081 |
| ORD    | OAK    | 1835 |
| ORD    | OGG    | 4184 |
| ORD    | OKC    |  693 |
| ORD    | OMA    |  416 |
| ORD    | ORF    |  717 |
| ORD    | PBI    | 1144 |
| ORD    | PDX    | 1739 |
| ORD    | PHL    |  678 |
| ORD    | PHX    | 1440 |
| ORD    | PIA    |  130 |
| ORD    | PIT    |  412 |
| ORD    | PNS    |  794 |
| ORD    | PSP    | 1652 |
| ORD    | PVD    |  849 |
| ORD    | PWM    |  900 |
| ORD    | RAP    |  780 |
| ORD    | RDU    |  647 |
| ORD    | RIC    |  642 |
| ORD    | RNO    | 1671 |
| ORD    | ROA    |  531 |
| ORD    | ROC    |  528 |
| ORD    | RST    |  268 |
| ORD    | RSW    | 1120 |
| ORD    | SAN    | 1723 |
| ORD    | SAT    | 1041 |
| ORD    | SAV    |  773 |
| ORD    | SBN    |   84 |
| ORD    | SDF    |  286 |
| ORD    | SEA    | 1721 |
| ORD    | SFO    | 1846 |
| ORD    | SGF    |  438 |
| ORD    | SHV    |  733 |
| ORD    | SJC    | 1829 |
| ORD    | SJU    | 2072 |
| ORD    | SLC    | 1249 |
| ORD    | SMF    | 1781 |
| ORD    | SNA    | 1726 |
| ORD    | SPI    |  174 |
| ORD    | STL    |  258 |
| ORD    | STT    | 2116 |
| ORD    | SYR    |  607 |
| ORD    | TOL    |  214 |
| ORD    | TPA    | 1012 |
| ORD    | TUL    |  585 |
| ORD    | TUS    | 1437 |
| ORD    | TVC    |  224 |
| ORD    | TYS    |  475 |
| ORD    | VPS    |  800 |
| ORD    | XNA    |  522 |
| ORF    | ATL    |  516 |
| ORF    | BDL    |  395 |
| ORF    | BNA    |  585 |
| ORF    | BOI    | 2144 |
| ORF    | BOS    |  468 |
| ORF    | BWI    |  159 |
| ORF    | CLE    |  435 |
| ORF    | CLT    |  290 |
| ORF    | CVG    |  485 |
| ORF    | DFW    | 1213 |
| ORF    | DTW    |  529 |
| ORF    | EWR    |  284 |
| ORF    | IAD    |  157 |
| ORF    | IAH    | 1201 |
| ORF    | JAX    |  543 |
| ORF    | JFK    |  289 |
| ORF    | LAS    | 2155 |
| ORF    | MCO    |  655 |
| ORF    | MDW    |  704 |
| ORF    | MEM    |  782 |
| ORF    | MIA    |  802 |
| ORF    | MSP    | 1045 |
| ORF    | ORD    |  717 |
| ORF    | PBI    |  740 |
| ORF    | SAV    |  435 |
| ORF    | TPA    |  717 |
| Ori    | Des    |    0 |
| OTH    | PDX    |  170 |
| OTH    | SFO    |  412 |
| OTZ    | ANC    |  549 |
| OTZ    | OME    |  183 |
| OXR    | LAX    |   49 |
| OXR    | PSP    |  157 |
| PBI    | ATL    |  545 |
| PBI    | BDL    | 1133 |
| PBI    | BOS    | 1197 |
| PBI    | BWI    |  883 |
| PBI    | CLE    | 1020 |
| PBI    | CLT    |  590 |
| PBI    | CMH    |  931 |
| PBI    | CVG    |  892 |
| PBI    | DCA    |  857 |
| PBI    | DEN    | 1679 |
| PBI    | DFW    | 1103 |
| PBI    | DTW    | 1087 |
| PBI    | EWR    | 1024 |
| PBI    | HPN    | 1057 |
| PBI    | IAD    |  859 |
| PBI    | IAH    |  956 |
| PBI    | ISP    | 1052 |
| PBI    | JFK    | 1028 |
| PBI    | LAS    | 2158 |
| PBI    | LGA    | 1035 |
| PBI    | ORD    | 1144 |
| PBI    | PHL    |  951 |
| PBI    | PIT    |  952 |
| PBI    | SWF    | 1077 |
| PBI    | TPA    |  174 |
| PDX    | ABQ    | 1111 |
| PDX    | ANC    | 1542 |
| PDX    | ATL    | 2172 |
| PDX    | BOI    |  344 |
| PDX    | BOS    | 2537 |
| PDX    | BUR    |  817 |
| PDX    | CLT    | 2282 |
| PDX    | CVG    | 1975 |
| PDX    | DEN    |  992 |
| PDX    | DFW    | 1616 |
| PDX    | DTW    | 1953 |
| PDX    | EUG    |  106 |
| PDX    | EWR    | 2433 |
| PDX    | GEG    |  279 |
| PDX    | HNL    | 2603 |
| PDX    | IAD    | 2327 |
| PDX    | IAH    | 1825 |
| PDX    | JFK    | 2454 |
| PDX    | LAS    |  762 |
| PDX    | LAX    |  834 |
| PDX    | LGB    |  846 |
| PDX    | LMT    |  240 |
| PDX    | MCI    | 1481 |
| PDX    | MCO    | 2534 |
| PDX    | MDW    | 1751 |
| PDX    | MFR    |  222 |
| PDX    | MSN    | 1644 |
| PDX    | MSP    | 1426 |
| PDX    | OAK    |  543 |
| PDX    | OGG    | 2562 |
| PDX    | ONT    |  838 |
| PDX    | ORD    | 1739 |
| PDX    | OTH    |  170 |
| PDX    | PHL    | 2406 |
| PDX    | PHX    | 1009 |
| PDX    | PSP    |  873 |
| PDX    | RDM    |  116 |
| PDX    | RNO    |  444 |
| PDX    | SAN    |  933 |
| PDX    | SEA    |  129 |
| PDX    | SFO    |  550 |
| PDX    | SJC    |  569 |
| PDX    | SLC    |  630 |
| PDX    | SMF    |  479 |
| PDX    | SNA    |  859 |
| PFN    | ATL    |  247 |
| PFN    | CVG    |  612 |
| PFN    | MCO    |  290 |
| PFN    | MEM    |  417 |
| PHF    | ATL    |  508 |
| PHF    | BOS    |  464 |
| PHF    | FLL    |  792 |
| PHF    | LGA    |  288 |
| PHF    | MCO    |  662 |
| PHF    | TPA    |  722 |
| PHL    | ALB    |  212 |
| PHL    | ATL    |  665 |
| PHL    | ATW    |  746 |
| PHL    | AUS    | 1430 |
| PHL    | AVP    |  105 |
| PHL    | BDL    |  196 |
| PHL    | BNA    |  675 |
| PHL    | BOS    |  280 |
| PHL    | BUF    |  279 |
| PHL    | BWI    |   90 |
| PHL    | CLE    |  363 |
| PHL    | CLT    |  448 |
| PHL    | CMH    |  405 |
| PHL    | CVG    |  507 |
| PHL    | DCA    |  119 |
| PHL    | DEN    | 1557 |
| PHL    | DFW    | 1302 |
| PHL    | DTW    |  453 |
| PHL    | EWR    |   81 |
| PHL    | FLL    |  992 |
| PHL    | GRR    |  573 |
| PHL    | HOU    | 1335 |
| PHL    | IAD    |  134 |
| PHL    | IAH    | 1324 |
| PHL    | ICT    | 1205 |
| PHL    | IND    |  587 |
| PHL    | JAX    |  742 |
| PHL    | JFK    |   94 |
| PHL    | LAS    | 2176 |
| PHL    | LAX    | 2401 |
| PHL    | LGA    |   96 |
| PHL    | MCO    |  861 |
| PHL    | MDW    |  668 |
| PHL    | MEM    |  874 |
| PHL    | MHT    |  290 |
| PHL    | MIA    | 1013 |
| PHL    | MKE    |  690 |
| PHL    | MSP    |  980 |
| PHL    | MSY    | 1088 |
| PHL    | ORD    |  678 |
| PHL    | ORF    |  211 |
| PHL    | PBI    |  951 |
| PHL    | PDX    | 2406 |
| PHL    | PHX    | 2075 |
| PHL    | PIT    |  267 |
| PHL    | PVD    |  238 |
| PHL    | RDU    |  336 |
| PHL    | RIC    |  198 |
| PHL    | RSW    |  992 |
| PHL    | SAN    | 2369 |
| PHL    | SAT    | 1495 |
| PHL    | SDF    |  576 |
| PHL    | SEA    | 2378 |
| PHL    | SFO    | 2521 |
| PHL    | SJU    | 1576 |
| PHL    | SLC    | 1926 |
| PHL    | SMF    | 2458 |
| PHL    | STL    |  813 |
| PHL    | STT    | 1605 |
| PHL    | SYR    |  228 |
| PHL    | TPA    |  920 |
| PHX    | ABQ    |  328 |
| PHX    | ANC    | 2551 |
| PHX    | ASE    |  491 |
| PHX    | ATL    | 1587 |
| PHX    | AUS    |  872 |
| PHX    | BDL    | 2213 |
| PHX    | BFL    |  425 |
| PHX    | BHM    | 1455 |
| PHX    | BNA    | 1448 |
| PHX    | BOI    |  735 |
| PHX    | BOS    | 2300 |
| PHX    | BUF    | 1912 |
| PHX    | BUR    |  369 |
| PHX    | BWI    | 1999 |
| PHX    | CLD    |  306 |
| PHX    | CLE    | 1737 |
| PHX    | CLT    | 1774 |
| PHX    | CMH    | 1671 |
| PHX    | COS    |  551 |
| PHX    | CVG    | 1569 |
| PHX    | DCA    | 1979 |
| PHX    | DEN    |  602 |
| PHX    | DFW    |  868 |
| PHX    | DRO    |  351 |
| PHX    | DSM    | 1149 |
| PHX    | DTW    | 1671 |
| PHX    | ELP    |  347 |
| PHX    | EUG    |  952 |
| PHX    | EWR    | 2133 |
| PHX    | FAT    |  493 |
| PHX    | FLG    |  119 |
| PHX    | FLL    | 1972 |
| PHX    | GEG    | 1020 |
| PHX    | GJT    |  438 |
| PHX    | HNL    | 2917 |
| PHX    | HOU    | 1020 |
| PHX    | IAD    | 1956 |
| PHX    | IAH    | 1009 |
| PHX    | ICT    |  870 |
| PHX    | IND    | 1489 |
| PHX    | JFK    | 2153 |
| PHX    | KOA    | 2860 |
| PHX    | LAS    |  256 |
| PHX    | LAX    |  370 |
| PHX    | LGB    |  355 |
| PHX    | LIH    | 2979 |
| PHX    | LIT    | 1136 |
| PHX    | MCI    | 1044 |
| PHX    | MCO    | 1848 |
| PHX    | MDW    | 1444 |
| PHX    | MEM    | 1263 |
| PHX    | MFR    |  854 |
| PHX    | MHT    | 2279 |
| PHX    | MIA    | 1972 |
| PHX    | MKE    | 1460 |
| PHX    | MRY    |  598 |
| PHX    | MSP    | 1276 |
| PHX    | MSY    | 1301 |
| PHX    | OAK    |  646 |
| PHX    | OGG    | 2845 |
| PHX    | OKC    |  833 |
| PHX    | OMA    | 1037 |
| PHX    | ONT    |  325 |
| PHX    | ORD    | 1440 |
| PHX    | PDX    | 1009 |
| PHX    | PHL    | 2075 |
| PHX    | PIT    | 1813 |
| PHX    | PSP    |  261 |
| PHX    | PVD    | 2277 |
| PHX    | RDU    | 1891 |
| PHX    | RNO    |  601 |
| PHX    | SAN    |  304 |
| PHX    | SAT    |  843 |
| PHX    | SBA    |  455 |
| PHX    | SBP    |  509 |
| PHX    | SDF    | 1506 |
| PHX    | SEA    | 1107 |
| PHX    | SFO    |  651 |
| PHX    | SJC    |  621 |
| PHX    | SLC    |  507 |
| PHX    | SMF    |  647 |
| PHX    | SNA    |  338 |
| PHX    | STL    | 1262 |
| PHX    | TEX    |  387 |
| PHX    | TPA    | 1788 |
| PHX    | TUL    |  935 |
| PHX    | TUS    |  110 |
| PHX    | YUM    |  160 |
| PIA    | ATL    |  564 |
| PIA    | DEN    |  793 |
| PIA    | DFW    |  673 |
| PIA    | DTW    |  346 |
| PIA    | HPN    |  836 |
| PIA    | LNK    |  371 |
| PIA    | ORD    |  130 |
| PIH    | SLC    |  150 |
| PIR    | JAX    | 1395 |
| PIR    | MSP    |  350 |
| PIT    | ATL    |  526 |
| PIT    | BOS    |  496 |
| PIT    | BWI    |  210 |
| PIT    | CLT    |  366 |
| PIT    | CVG    |  256 |
| PIT    | DCA    |  205 |
| PIT    | DEN    | 1290 |
| PIT    | DFW    | 1068 |
| PIT    | DTW    |  201 |
| PIT    | EWR    |  319 |
| PIT    | FLL    |  994 |
| PIT    | GRB    |  488 |
| PIT    | IAD    |  183 |
| PIT    | IAH    | 1117 |
| PIT    | JFK    |  340 |
| PIT    | LAS    | 1910 |
| PIT    | LAX    | 2136 |
| PIT    | LGA    |  335 |
| PIT    | MCI    |  773 |
| PIT    | MCO    |  834 |
| PIT    | MDW    |  402 |
| PIT    | MEM    |  652 |
| PIT    | MIA    | 1013 |
| PIT    | MKE    |  431 |
| PIT    | MSP    |  726 |
| PIT    | ORD    |  412 |
| PIT    | PBI    |  952 |
| PIT    | PHL    |  267 |
| PIT    | PHX    | 1813 |
| PIT    | RSW    |  966 |
| PIT    | SFO    | 2254 |
| PIT    | SJU    | 1739 |
| PIT    | SLC    | 1659 |
| PIT    | TPA    |  873 |
| PLN    | DCA    |  611 |
| PLN    | DTW    |  243 |
| PMD    | SFO    |  316 |
| PNS    | ATL    |  272 |
| PNS    | CLT    |  488 |
| PNS    | DFW    |  604 |
| PNS    | FLL    |  525 |
| PNS    | IAH    |  489 |
| PNS    | MCO    |  380 |
| PNS    | MEM    |  355 |
| PNS    | ORD    |  794 |
| PNS    | TPA    |  330 |
| PSC    | DEN    |  853 |
| PSC    | SLC    |  521 |
| PSC    | TWF    |  347 |
| PSE    | EWR    | 1627 |
| PSE    | FLL    | 1032 |
| PSE    | JFK    | 1617 |
| PSE    | MCO    | 1180 |
| PSG    | JNU    |  123 |
| PSG    | WRG    |   31 |
| PSP    | DEN    |  776 |
| PSP    | DFW    | 1126 |
| PSP    | FAT    |  273 |
| PSP    | GJT    |  575 |
| PSP    | IAH    | 1269 |
| PSP    | LAS    |  173 |
| PSP    | LAX    |  110 |
| PSP    | MSP    | 1454 |
| PSP    | ONT    |   65 |
| PSP    | ORD    | 1652 |
| PSP    | PDX    |  873 |
| PSP    | PHX    |  261 |
| PSP    | SEA    |  987 |
| PSP    | SFO    |  421 |
| PSP    | SLC    |  541 |
| PSP    | TWF    |  607 |
| PUB    | COS    |   37 |
| PVD    | ATL    |  903 |
| PVD    | BDL    |   66 |
| PVD    | BNA    |  907 |
| PVD    | BOS    |   49 |
| PVD    | BWI    |  328 |
| PVD    | CLE    |  540 |
| PVD    | CLT    |  683 |
| PVD    | CVG    |  722 |
| PVD    | DCA    |  357 |
